Titel,Path,Streetname,Postalcode,Location,Price,Rooms,Area
5 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/margarethenstrasse-63-4102-binningen/602433/,Margarethenstrasse 63,4102,Binningen,2770,5 ½,124 m²
2 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/lettenweg-121-4123-allschwil/602431/,Lettenweg 121,4123,Allschwil,1110,2,51 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/metzerstrasse-32-4056-basel/602428/,Metzerstrasse 32,4056,Basel,2165,3,89 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/rixheimerstr-1-4055-basel/602353/,Rixheimerstr. 1,4055,Basel,1340,2,52 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/gellertstrasse-97-4052-basel/602282/,Gellertstrasse 97,4052,Basel,3360,3 ½,134 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/baumlihofstrasse-92-4058-basel/602280/,Bäumlihofstrasse 92,4058,Basel,1495,2,54 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/steinengraben-77-4051-basel/602274/,Steinengraben 77,4051,Basel,1750,2,63 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/davidsbodenstr-28-4056-basel/602142/,Davidsbodenstr. 28,4056,Basel,1165,2,47 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/laufenstr-22-4053-basel/602125/,Laufenstr. 22,4053,Basel,1740,3,62 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/oberwilerstrasse-153-4054-basel/602042/,Oberwilerstrasse 153,4054,Basel,1180,2 ½,NaN
1 ½ Zimmer-Wohnung in basel mieten,/de/wohnung/feldbergstrasse-23-4057-basel/602036/,Feldbergstrasse 23,4057,basel,1140,1 ½,NaN
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/riehentorstr-33-4058-basel/595805/,Riehentorstr. 33,4058,Basel,1290,2,62 m²
3 ½ Zimmer-Maisonette in Basel mieten,/de/wohnung/spalenberg-10-4051-basel/601893/,Spalenberg 10,4051,Basel,3500,3 ½,135 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/heuberg-14-4051-basel/601776/,Heuberg 14,4051,Basel,1950,3,82 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/clarahofweg-47-4058-basel/600438/,Clarahofweg 47,4058,Basel,2890,3 ½,109 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/clarahofweg-47-4058-basel/600431/,Clarahofweg 47,4058,Basel,2490,3 ½,90 m²
2 Zimmer-Loft in Basel mieten,/de/wohnung/sarnerstrasse-2-4055-basel/601529/,Sarnerstrasse 2,4055,Basel,1265,2,NaN
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/klingelbergstrasse-37-4056-basel/601527/,Klingelbergstrasse,4056,Basel,1450,2 ½,80 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/guterstr-177-4053-basel/601477/,Güterstr. 177,4053,Basel,995,1,34 m²
3 Zimmer-Wohnung in Münchenstein mieten,/de/wohnung/aeussere-lange-heid-3-4142-munchenstein/601459/,Aeussere Lange Heid 3,4142,Münchenstein,1400,3,62 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/hardstrasse-111-4052-basel/586950/,Hardstrasse 111,4052,Basel,1090,2,49 m²
Studio in Basel mieten,/de/wohnung/ziegelstr-10-4055-basel/601436/,Ziegelstr. 10,4055,Basel,650,NaN,23 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/spalenvorstadt-37-4051-basel/601435/,Spalenvorstadt 37,4051,Basel,1230,2,50 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/bruderholzstr-40-4053-basel/601434/,Bruderholzstr. 40,4053,Basel,1580,3,NaN
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/jungstr-23-4056-basel/601433/,Jungstr. 23,4056,Basel,1880,3,79 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/fasanenstr-140-4058-basel/601418/,Fasanenstr. 140,4058,Basel,880,1,32 m²
5 ½ Zimmer-Maisonette in Basel mieten,/de/wohnung/missionsstr-3-4055-basel/601404/,Missionsstr. 3,4055,Basel,4400,5 ½,165 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/sevogelstrasse-140-142-4052-basel/601292/,Sevogelstrasse 140 -142,4052,Basel,1130,1 ½,37 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/voltastrasse-123-4056-basel/600871/,Voltastrasse 123,4056,Basel,1900,2 ½,63 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/voltastrasse-123-4056-basel/596694/,Voltastrasse 123,4056,Basel,1910,2 ½,63 m²
3 ½ Zimmer-Dachwohnung in Basel mieten,/de/wohnung/hasenmattstrasse-3-4059-basel/601170/,Hasenmattstrasse 3,4059,Basel,2470,3 ½,140 m²
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/langenhagweg-9-4123-allschwil/601169/,Langenhagweg 9,4123,Allschwil,2350,3 ½,75 m²
3 Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/schillerstr-10-4127-birsfelden/600918/,Schillerstr. 10,4127,Birsfelden,1400,3,60 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/leonhardsgraben-8-4051-basel/600900/,Leonhardsgraben 8,4051,Basel,1315,1 ½,40 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/utengasse-35-4058-basel/600895/,Utengasse 35,4058,Basel,1430,3,73 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/muespacherstrasse-48-4055-basel/600893/,Muespacherstrasse 48,4055,Basel,730,1,26 m²
3 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/bottmingerstr-9-4102-binningen/600807/,Bottmingerstr. 9,4102,Binningen,2050,3 ½,79 m²
3 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/oberwilerstrasse-66-4102-binningen/600767/,Oberwilerstrasse 66,4102,Binningen,2550,3 ½,114 m²
5 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/mulhauserstrasse-123-4056-basel/600710/,Mülhauserstrasse 123,4056,Basel,2800,5 ½,129 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/oberwilerstrasse-159-4054-basel/600682/,Oberwilerstrasse 159,4054,Basel,1889,3,91 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/erlenmattstr-75-4058-basel/600676/,Erlenmattstr. 75,4058,Basel,2100,3 ½,81 m²
4 ½ Zimmer-Wohnung in Bottmingen mieten,/de/wohnung/wuhrmattstrasse-29-4103-bottmingen/600491/,Wuhrmattstrasse 29,4103,Bottmingen,2720,4 ½,110 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/st-johanns-ring-141-4056-basel/600570/,St. Johanns-Ring 141,4056,Basel,1380,3,65 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/schweizergasse-13a-4054-basel/600559/,Schweizergasse 13a,4054,Basel,1365,2,47 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/sevogelstrasse-142-4052-basel/600419/,Sevogelstrasse 142,4052,Basel,2240,4,92 m²
3 ½ Zimmer-Dachwohnung in Basel mieten,/de/wohnung/zurcherstrasse-111-4052-basel/600389/,Zürcherstrasse 111,4052,Basel,1690,3 ½,75 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/riehenstrasse-165-4058-basel/600304/,Riehenstrasse 165,4058,Basel,1240,2,52 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/pilgerstrasse-4055-basel/600285/,Pilgerstrasse,4055,Basel,1340,2 ½,65 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/lehenmattstr-201-4052-basel/600283/,Lehenmattstr. 201,4052,Basel,1460,3,61 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/zurcherstr-27-4052-basel/539776/,Zürcherstr. 27,4052,Basel,1230,3,61 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/lehenmattstr-322-4052-basel/513680/,Lehenmattstr. 322,4052,Basel,1650,4,78 m²
4 ½ Zimmer-Wohnung in basel mieten,/de/wohnung/allmendstrasse-4058-basel/600073/,allmendstrasse,4058,basel,3940,4 ½,101 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/sevogelstrasse-142-4052-basel/600054/,Sevogelstrasse 142,4052,Basel,1110,1 ½,37 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/hebelstr-82-4056-basel/599974/,Hebelstr. 82,4056,Basel,1500,2 ½,52 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/andlauerstrasse-10-4057-basel/550127/,Andlauerstrasse 10,4057,Basel,1520,3,70 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/lehenmattstr-55-4052-basel/599868/,Lehenmattstr. 55,4052,Basel,1215,2,47 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/4055-basel/599682/,no street available,4055,Basel,2100,4,NaN
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/claragraben-138-4057-basel/596914/,Claragraben 138,4057,Basel,1720,3,73 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/st-jakobsstrasse-187-4052-basel/599112/,St. Jakobsstrasse 187,4052,Basel,1885,3 ½,71 m²
1 Zimmer-Wohnung in Binningen mieten,/de/wohnung/hauptstrasse-116-4102-binningen/599523/,Hauptstrasse 116,4102,Binningen,400,1,15 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/st-jakobsstrasse-193-4052-basel/599522/,St. Jakobsstrasse 193,4052,Basel,2035,3 ½,75 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/4051-basel/599510/,no street available,4051,Basel,1260,1,37 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/jurastrasse-10-4053-basel/599508/,Jurastrasse 10,4053,Basel,2500,4 ½,120 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/beinwilerstrasse-14-4053-basel/599487/,Beinwilerstrasse 14,4053,Basel,1270,3,57 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/markircherstrasse-52-4055-basel/596196/,Markircherstrasse 52,4055,Basel,1780,4,76 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/lehenmattstr-201-4052-basel/599394/,Lehenmattstr. 201,4052,Basel,1240,2,47 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/spalenring-95-4055-basel/599379/,Spalenring 95,4055,Basel,1660,3 ½,80 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/oberalpstrasse-113-4054-basel/599378/,Oberalpstrasse 113,4054,Basel,1740,4,85 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/delsbergerallee-7-4053-basel/599376/,Delsbergerallee 7,4053,Basel,1375,2 ½,66 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/friedensgasse-24-4056-basel/599364/,Friedensgasse 24,4056,Basel,1930,3,77 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/sierenzerstrasse-9-4055-basel/596089/,Sierenzerstrasse 9,4055,Basel,2060,4 ½,118 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/altrheinweg-44-4057-basel/599297/,Altrheinweg 44,4057,Basel,1450,2 ½,48 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/st-alban-ring-152-4052-basel/599174/,St. Alban-Ring 152,4052,Basel,2230,4,110 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/wettsteinallee-96-4058-basel/599160/,Wettsteinallee 96,4058,Basel,1230,2,NaN
3 Zimmer-Wohnung in basel mieten,/de/wohnung/gundeldingerstrasse-105-4053-basel/598914/,gundeldingerstrasse 105,4053,basel,1590,3,65 m²
3 Zimmer-Wohnung in Münchenstein mieten,/de/wohnung/birseckstrasse-33-4142-munchenstein/589980/,Birseckstrasse 33,4142,Münchenstein,1435,3,66 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/4058-basel/598818/,no street available,4058,Basel,2980,3 ½,115 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/4054-basel/598721/,no street available,4054,Basel,1550,3,70 m²
1 ½ Zimmer-Studio in Basel mieten,/de/wohnung/4056-basel/598455/,no street available,4056,Basel,1150,1 ½,35 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/beim-goldenen-lowen-9-4052-basel/598384/,Beim Goldenen Löwen 9,4052,Basel,1790,3,76 m²
4 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/weiherweg-1-4123-allschwil/598244/,Weiherweg 1,4123,Allschwil,1890,4 ½,89 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/farnsburgerstrasse-37-4052-basel/598166/,Farnsburgerstrasse 37,4052,Basel,1500,3,60 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/maulbeerstrasse-14-4058-basel/597949/,Maulbeerstrasse 14,4058,Basel,1815,3,75 m²
1 Zimmer-Mansarde in Basel mieten,/de/wohnung/stjakokbsstrasse-165-4052-basel/597679/,St.Jakokbsstrasse 165,4052,Basel,270,1,13 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/horburgstrasse-4-4057-basel/597636/,Horburgstrasse 4,4057,Basel,1350,2,55 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/amerbachstrasse-43-4057-basel/597628/,Amerbachstrasse 43,4057,Basel,920,1 ½,33 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/klingentalgraben-7-4057-basel/597622/,Klingentalgraben 7,4057,Basel,1800,4 ½,122 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/klingentalgraben-7-4057-basel/597614/,Klingentalgraben 7,4057,Basel,1700,4,97 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/horburgstrasse-86-4057-basel/597613/,Horburgstrasse 86,4057,Basel,1190,2,45 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/4053-basel/597534/,no street available,4053,Basel,1235,2 ½,63 m²
3 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/bottmingerstrasse-4102-binningen/597473/,Bottmingerstrasse,4102,Binningen,1978,3 ½,79 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/4057-basel/597434/,no street available,4057,Basel,1420,2,55 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/missionsstrasse-61-4055-basel/597178/,Missionsstrasse 61,4055,Basel,1480,3,71 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/missionsstrasse-61-4055-basel/597177/,Missionsstrasse 61,4055,Basel,1600,3,71 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/sevogelstrasse-19-4052-basel/597153/,Sevogelstrasse 19,4052,Basel,1700,3,79 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/munchensteinerstr-4-4052-basel/597149/,Münchensteinerstr. 4,4052,Basel,900,1,27 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/feldbergstrasse-137-4057-basel/597028/,Feldbergstrasse 137,4057,Basel,1990,4 ½,88 m²
1 Zimmer-Studio in Basel mieten,/de/wohnung/feldbergstrasse-137-4057-basel/597026/,Feldbergstrasse 137,4057,Basel,1160,1,29 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/feldbergstrasse-137-4057-basel/597025/,Feldbergstrasse 137,4057,Basel,1410,2 ½,48 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/feldbergstrasse-137-4057-basel/597024/,Feldbergstrasse 137,4057,Basel,1600,3 ½,72 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/feldbergstrasse-137-4057-basel/597023/,Feldbergstrasse 137,4057,Basel,1250,1 ½,36 m²
2 ½ Zimmer-Attikawohnung in Basel mieten,/de/wohnung/efringerstrasse-2-4057-basel/597020/,Efringerstrasse 2,4057,Basel,1560,2 ½,53 m²
1 Zimmer-Studio in Basel mieten,/de/wohnung/efringerstrasse-2-4057-basel/597019/,Efringerstrasse 2,4057,Basel,1030,1,29 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/dornacherstrasse-109-4053-basel/596994/,Dornacherstrasse 109,4053,Basel,1030,1,36 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/holbeinstrasse-56-4051-basel/596484/,Holbeinstrasse 56,4051,Basel,2770,2 ½,89 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/hochstrasse-51-4053-basel/594275/,Hochstrasse 51,4053,Basel,1960,3 ½,95 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/claragraben-82-4058-basel/540805/,Claragraben 82,4058,Basel,1470,3,77 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/wiesenstrasse-14-4057-basel/585247/,Wiesenstrasse 14,4057,Basel,1050,1 ½,42 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/markircherstrasse-22-4055-basel/576287/,Markircherstrasse 22,4055,Basel,1220,2,51 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/missionsstr-52-4055-basel/596402/,Missionsstr. 52,4055,Basel,880,1,35 m²
3 Zimmer-Wohnung in Binningen mieten,/de/wohnung/baslerstrasse-53-4102-binningen/592592/,Baslerstrasse 53,4102,Binningen,1410,3,58 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/schopfheimerstr-4-4058-basel/596192/,Schopfheimerstr. 4,4058,Basel,1220,2,61 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/lehenmattstrasse-324-4052-basel/596012/,Lehenmattstrasse 324,4052,Basel,1045,2,52 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/baldeggerstrasse-58-4052-basel/594196/,Baldeggerstrasse 58,4052,Basel,2230,3,89 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/clarahofweg-47-4058-basel/594538/,Clarahofweg 47,4058,Basel,1590,1 ½,62 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/pfeffingerstrasse-55-4053-basel/595692/,Pfeffingerstrasse 55,4053,Basel,1475,2,62 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/tangentenweg-56-4058-basel/595590/,Tangentenweg 56,4058,Basel,1960,3 ½,70 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/steinengraben-67-4051-basel/585327/,Steinengraben 67,4051,Basel,1590,3,64 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/pfeffingerstrasse-4053-basel/595366/,Pfeffingerstrasse,4053,Basel,1530,3,65 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/kleinhuningerstrasse-136-4057-basel/595163/,Kleinhüningerstrasse 136,4057,Basel,1280,3 ½,NaN
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/guterstrasse-199-4053-basel/586824/,Güterstrasse 199,4053,Basel,1320,2 ½,48 m²
5 Zimmer-Wohnung in Basel mieten,/de/wohnung/4051-basel/594893/,no street available,4051,Basel,3530,5,120 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/ryffstrasse-50-4056-basel/594843/,Ryffstrasse 50,4056,Basel,970,1,30 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/sperrstrasse-43-4057-basel/597433/,Sperrstrasse 43,4057,Basel,1325,3,64 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/elsasserstrasse-107-4056-basel/594614/,Elsässerstrasse 107,4056,Basel,1370,2,45 m²
3 ½ Zimmer-Maisonette in Allschwil mieten,/de/wohnung/baselmattweg-142-152a-4123-allschwil/594582/,Baselmattweg 142-152a,4123,Allschwil,2020,3 ½,85 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/holeestrasse-95-4054-basel/594274/,Holeestrasse 95,4054,Basel,530,1,20 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/auberg-10-4051-basel/594017/,Auberg 10,4051,Basel,2235,4,102 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/liestaleranlage-30-4052-basel/593867/,Liestaleranlage 30,4052,Basel,1570,2 ½,75 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/oberwilerstrasse-159-4054-basel/593463/,Oberwilerstrasse 159,4054,Basel,1910,3,91 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/spalenring-120-4055-basel/586814/,Spalenring 120,4055,Basel,1575,2,68 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/st-jakobsstrasse-193-4052-basel/593318/,St. Jakobsstrasse 193,4052,Basel,2209,3 ½,72 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/redingstrasse-14-4052-basel/593237/,Redingstrasse,4052,Basel,2325,3 ½,98 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/gasstrasse-71-4056-basel/582525/,Gasstrasse 71,4056,Basel,1305,2,64 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/kapellenstrasse-37-4052-basel/558729/,Kapellenstrasse 37,4052,Basel,1685,3,85 m²
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/lettenweg-113-4123-allschwil/581693/,Lettenweg 113,4123,Allschwil,1590,3 ½,73 m²
3 ½ Zimmer-Dachwohnung in Binningen mieten,/de/wohnung/tiefengrabenstrasse-36-4102-binningen/593109/,Tiefengrabenstrasse 36,4102,Binningen,1790,3 ½,88 m²
4 ½ Zimmer-Maisonette in Basel mieten,/de/wohnung/zwingerstrasse-23a-4053-basel/592724/,Zwingerstrasse 23a,4053,Basel,2901,4 ½,146 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/schutzengraben-7-4051-basel/592687/,Schützengraben 7,4051,Basel,1590,2 ½,58 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/schorenweg-40-4058-basel/592675/,Schorenweg 40,4058,Basel,1785,3 ½,80 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/erlenstrasse-34-4058-basel/592161/,Erlenstrasse 34,4058,Basel,1390,3,56 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/st-jakobsstrasse-193-4052-basel/588169/,St. Jakobsstrasse 193,4052,Basel,1940,3 ½,72 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/hammerstrasse-183-4057-basel/592023/,Hammerstrasse 183,4057,Basel,1740,3 ½,72 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/rheinfelderstr-3-4058-basel/592006/,Rheinfelderstr. 3,4058,Basel,1900,3 ½,90 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/in-den-klostermatten-17-4052-basel/579903/,In den Klostermatten 17,4052,Basel,1510,3,70 m²
3 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/lettenweg-111-4123-allschwil/579922/,Lettenweg 111,4123,Allschwil,1595,3,73 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/rosentalstr-32-4058-basel/538209/,Rosentalstr. 32,4058,Basel,1180,2,54 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/mulhauserstr-30-4056-basel/591936/,Mülhauserstr. 30,4056,Basel,1531,3,NaN
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/ryffstr-12-4056-basel/591935/,Ryffstr. 12,4056,Basel,1625,3,67 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/eulerstr-64-4051-basel/591707/,Eulerstr. 64,4051,Basel,1770,2 ½,65 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/bernoullistr-24-4056-basel/552115/,Bernoullistr. 24,4056,Basel,2375,4,111 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/eisenbahnweg-10-4058-basel/583918/,Eisenbahnweg 10,4058,Basel,1640,3,70 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/sennheimerstr-54-4054-basel/591486/,Sennheimerstr. 54,4054,Basel,1950,4 ½,89 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/sennheimerstr-52-4054-basel/591485/,Sennheimerstr. 52,4054,Basel,1930,4 ½,80 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/sevogelstr-40-4052-basel/579939/,Sevogelstr. 40,4052,Basel,1795,3,79 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/st-alban-rheinweg-84-4052-basel/554750/,St. Alban-Rheinweg 84,4052,Basel,1780,2 ½,68 m²
1 Zimmer-Studio in Basel mieten,/de/wohnung/innere-margarethenstrasse-9-4051-basel/570616/,Innere Margarethenstrasse 9,4051,Basel,955,1,37 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/bechburgerstrasse-5-4052-basel/590737/,Bechburgerstrasse 5,4052,Basel,1540,2,60 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/breisacherstrasse-68-4057-basel/590470/,Breisacherstrasse 68,4057,Basel,1490,2,NaN
3 Zimmer-Wohnung in Münchenstein mieten,/de/wohnung/birseckstrasse-50-4142-munchenstein/580734/,Birseckstrasse 50,4142,Münchenstein,1475,3,64 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/gellertstrasse-26-4052-basel/577577/,Gellertstrasse 26,4052,Basel,2110,3,85 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/markircherstrasse-41-4055-basel/590339/,Markircherstrasse 41,4055,Basel,1600,3,68 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/laufenstrasse-41-4053-basel/590221/,Laufenstrasse 41,4053,Basel,1320,1 ½,49 m²
3 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/bottmingerstr-119-4102-binningen/590196/,Bottmingerstr. 119,4102,Binningen,1990,3 ½,78 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/bruderholzstrasse-74-4053-basel/584739/,Bruderholzstrasse 74,4053,Basel,1880,3,79 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/ryffstrasse-26-4056-basel/589908/,Ryffstrasse 26,4056,Basel,770,1,31 m²
2 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/im-zehntenfrei-27-4102-binningen/589852/,Im Zehntenfrei 27,4102,Binningen,2150,2 ½,70 m²
3 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/bruderholzstrasse-20-4102-binningen/589849/,Bruderholzstrasse 20,4102,Binningen,2320,3 ½,97 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/clarastrasse-1-4058-basel/589837/,Clarastrasse 1,4058,Basel,1480,3,63 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/laufenstrasse-41-4053-basel/583992/,Laufenstrasse 41,4053,Basel,1340,1 ½,49 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/laufenstrasse-41-4053-basel/583956/,Laufenstrasse 41,4053,Basel,1320,1 ½,49 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/tangentenweg-50-4058-basel/589768/,Tangentenweg 50,4058,Basel,1650,2 ½,49 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/blauensteinerstrasse-33-4053-basel/587848/,Blauensteinerstrasse 33,4053,Basel,2320,4 ½,108 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/klybeckstrasse-190-4057-basel/589658/,Klybeckstrasse 190,4057,Basel,1960,3 ½,71 m²
